Project Name,Package Name,Type Name,Method Name,Code Smell
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getA,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getB,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,createInterpolator,Long Parameter List
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,createInterpolator,Long Statement
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,getOrder,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Long Statement
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Long Statement
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Long Statement
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,estimateError,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Long Method
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Long Parameter List
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,DormandPrince853FieldStepInterpolator,Magic Number
