Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
java,org.apache.commons.math3.linear,OpenMapRealVector,8,1,56,50,713,111,0,2,0.08928571428571429,1,6
java,org.apache.commons.math3.linear,OpenMapEntry,1,0,4,3,34,4,0,1,0.0,0,1
java,org.apache.commons.math3.linear,OpenMapSparseIterator,2,0,4,3,39,4,0,0,0.5,0,2
java,org.apache.commons.math3.linear,PreconditionedIterativeLinearSolver,0,0,9,8,109,12,2,1,-1.0,2,5
java,org.apache.commons.math3.linear,QRDecomposition,10,0,14,11,337,56,1,0,0.14285714285714285,3,5
java,org.apache.commons.math3.linear,Solver,3,0,5,4,150,27,0,1,0.0,0,5
java,org.apache.commons.math3.linear,RealLinearOperator,0,0,5,5,40,5,2,0,-1.0,6,1
java,org.apache.commons.math3.linear,RealMatrix,0,0,51,0,542,51,2,1,-1.0,70,4
java,org.apache.commons.math3.linear,RealMatrixChangingVisitor,0,0,3,0,30,3,1,0,-1.0,4,0
java,org.apache.commons.math3.linear,RealMatrixFormat,13,0,18,18,309,38,0,0,0.16666666666666666,3,4
java,org.apache.commons.math3.linear,RealMatrixPreservingVisitor,0,0,3,0,29,3,2,0,-1.0,4,0
java,org.apache.commons.math3.linear,RealVector,8,0,125,119,1190,166,2,0,0.168,58,9
java,org.apache.commons.math3.linear,Entry,1,0,5,5,43,5,2,0,0.0,5,0
java,org.apache.commons.math3.linear,SparseEntryIterator,3,0,5,3,69,10,0,0,0.4,0,1
java,org.apache.commons.math3.linear,UnmodifiableEntry,0,0,2,2,18,2,0,1,-1.0,0,0
java,org.apache.commons.math3.linear,RealVectorChangingVisitor,0,0,3,0,25,3,0,0,-1.0,2,0
java,org.apache.commons.math3.linear,RealVectorFormat,10,0,15,15,218,26,0,0,0.2,2,4
java,org.apache.commons.math3.linear,RealVectorPreservingVisitor,0,0,3,0,24,3,0,0,-1.0,2,0
java,org.apache.commons.math3.linear,RectangularCholeskyDecomposition,2,0,4,4,115,17,0,0,0.5,1,3
java,org.apache.commons.math3.linear,RRQRDecomposition,4,0,12,9,162,21,0,1,0.3333333333333333,0,5
java,org.apache.commons.math3.linear,Solver,2,0,5,4,47,5,0,1,0.0,0,4
java,org.apache.commons.math3.linear,SchurTransformer,11,0,10,3,356,53,0,0,0.0,0,5
java,org.apache.commons.math3.linear,ShiftInfo,4,0,0,0,21,0,0,0,-1.0,1,0
java,org.apache.commons.math3.linear,SingularMatrixException,1,0,1,1,16,1,0,2,0.0,0,0
java,org.apache.commons.math3.linear,SingularOperatorException,1,0,1,1,16,1,0,2,0.0,0,0
java,org.apache.commons.math3.linear,SingularValueDecomposition,14,0,19,18,590,106,0,0,0.0,1,5
java,org.apache.commons.math3.linear,Solver,2,0,5,4,71,8,0,1,0.0,0,2
java,org.apache.commons.math3.linear,SparseFieldMatrix,3,0,13,12,151,18,0,3,0.23076923076923078,2,4
java,org.apache.commons.math3.linear,SparseFieldVector,4,0,53,48,679,104,0,1,0.05660377358490566,1,12
java,org.apache.commons.math3.linear,SparseRealMatrix,0,0,0,0,6,0,1,2,-1.0,0,0
java,org.apache.commons.math3.linear,SparseRealVector,0,0,0,0,6,0,1,1,-1.0,0,0
java,org.apache.commons.math3.linear,SymmLQ,40,0,25,12,651,50,0,2,0.0,2,12
java,org.apache.commons.math3.linear,State,33,0,13,0,435,35,0,0,0.0,2,8
java,org.apache.commons.math3.linear,TriDiagonalTransformer,6,0,8,3,185,30,0,0,0.0,0,3
java,org.apache.commons.math3.ml.clustering,CentroidCluster,2,0,2,2,30,2,0,1,0.0,1,1
java,org.apache.commons.math3.ml.clustering,Cluster,2,0,3,3,35,3,1,0,0.0,3,0
java,org.apache.commons.math3.ml.clustering,Clusterable,0,0,1,0,11,1,1,0,-1.0,6,0
java,org.apache.commons.math3.ml.clustering,Clusterer,1,0,4,2,42,4,4,0,0.5,0,2
java,org.apache.commons.math3.ml.clustering,DBSCANClusterer,2,0,8,5,155,21,0,1,0.0,0,3
java,org.apache.commons.math3.ml.clustering,DoublePoint,2,0,6,6,58,8,0,1,0.0,0,0
java,org.apache.commons.math3.ml.clustering,FuzzyKMeansClusterer,9,0,18,13,307,43,0,1,0.0,0,7
java,org.apache.commons.math3.ml.clustering,KMeansPlusPlusClusterer,4,0,17,10,375,60,0,1,0.0,1,7
java,org.apache.commons.math3.ml.clustering,MultiKMeansPlusPlusClusterer,3,0,6,6,82,8,0,1,0.0,0,2
java,org.apache.commons.math3.ml.clustering.evaluation,ClusterEvaluator,1,0,6,4,74,11,1,0,0.8333333333333334,1,3
java,org.apache.commons.math3.ml.clustering.evaluation,SumOfClusterVariances,0,0,2,2,30,5,0,1,-1.0,0,3
java,org.apache.commons.math3.ml.distance,CanberraDistance,1,0,1,1,23,2,0,1,0.0,0,1
java,org.apache.commons.math3.ml.distance,ChebyshevDistance,1,0,1,1,16,1,0,1,0.0,0,1
java,org.apache.commons.math3.ml.distance,DistanceMeasure,0,0,1,0,14,1,5,0,-1.0,13,0
java,org.apache.commons.math3.ml.distance,EarthMoversDistance,1,0,1,1,25,2,0,1,0.0,0,1
java,org.apache.commons.math3.ml.distance,EuclideanDistance,1,0,1,1,16,1,0,1,0.0,0,1
java,org.apache.commons.math3.ml.distance,ManhattanDistance,1,0,1,1,16,1,0,1,0.0,0,1
java,org.apache.commons.math3.ml.neuralnet,FeatureInitializer,0,0,1,0,11,1,0,0,-1.0,1,0
java,org.apache.commons.math3.ml.neuralnet,FeatureInitializerFactory,1,0,7,6,73,7,0,0,0.42857142857142855,1,5
java,org.apache.commons.math3.ml.neuralnet,MapUtils,3,0,11,9,228,31,0,0,0.5454545454545454,6,7
java,org.apache.commons.math3.ml.neuralnet,PairNeuronDouble,3,0,3,2,39,3,0,0,0.0,2,2
java,org.apache.commons.math3.ml.neuralnet,Network,11,0,23,15,352,47,0,0,0.17391304347826086,9,2
java,org.apache.commons.math3.ml.neuralnet,NeuronIdentifierComparator,1,0,1,1,17,1,0,0,0.0,0,1
java,org.apache.commons.math3.ml.neuralnet,SerializationProxy,5,0,2,0,44,2,0,0,0.0,0,0
java,org.apache.commons.math3.ml.neuralnet,Neuron,9,0,13,7,176,19,0,0,0.15384615384615385,12,1
java,org.apache.commons.math3.ml.neuralnet,SerializationProxy,3,0,2,0,32,2,0,0,0.0,0,0
java,org.apache.commons.math3.ml.neuralnet,UpdateAction,0,0,1,0,12,1,1,0,-1.0,0,1
java,org.apache.commons.math3.ml.neuralnet.oned,NeuronString,8,0,10,4,162,20,0,0,0.2,0,1
java,org.apache.commons.math3.ml.neuralnet.oned,SerializationProxy,3,0,2,0,32,2,0,0,0.0,0,0
java,org.apache.commons.math3.ml.neuralnet.sofm,KohonenTrainingTask,3,0,2,2,37,3,0,0,0.0,0,2
java,org.apache.commons.math3.ml.neuralnet.sofm,KohonenUpdateAction,4,0,7,3,117,14,0,1,0.0,1,8
java,org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunction,0,0,1,0,12,1,0,0,-1.0,1,0
java,org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunctionFactory,2,0,5,4,68,7,0,0,0.4,0,2
java,org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunction,0,0,1,0,12,1,0,0,-1.0,1,0
java,org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunctionFactory,2,0,5,4,62,5,0,0,0.4,0,3
java,org.apache.commons.math3.ml.neuralnet.sofm.util,ExponentialDecayFunction,2,0,2,2,48,6,0,0,0.0,2,1
java,org.apache.commons.math3.ml.neuralnet.sofm.util,QuasiSigmoidDecayFunction,2,0,2,2,51,5,0,0,0.0,2,1
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,13,0,16,8,468,82,0,0,0.125,9,2
java,org.apache.commons.math3.ml.neuralnet.twod,SerializationProxy,5,0,2,0,44,2,0,0,0.0,0,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,HitHistogram,2,0,2,2,48,6,0,1,0.0,0,6
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,3,0,5,5,69,8,0,0,0.4,4,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,Location,2,0,3,3,33,3,0,0,0.0,4,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,MapDataVisualization,0,0,1,0,13,1,4,0,-1.0,0,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,MapVisualization,0,0,1,0,12,1,1,0,-1.0,0,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,QuantizationError,1,0,2,2,43,6,0,1,0.0,0,6
java,org.apache.commons.math3.ml.neuralnet.twod.util,SmoothedDataHistogram,3,0,2,2,55,6,0,1,0.0,0,5
java,org.apache.commons.math3.ml.neuralnet.twod.util,TopographicErrorHistogram,2,0,2,2,52,7,0,1,0.0,0,8
java,org.apache.commons.math3.ml.neuralnet.twod.util,UnifiedDistanceMatrix,2,0,4,2,106,15,0,1,0.0,0,4
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,13,0,30,16,360,47,2,1,0.1,0,13
java,org.apache.commons.math3.ode,AbstractIntegrator,10,0,27,18,353,47,2,2,0.18518518518518517,3,11
java,org.apache.commons.math3.ode,AbstractParameterizable,1,0,5,3,56,9,0,1,0.0,0,0
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,5,0,9,7,225,32,0,1,0.0,1,4
java,org.apache.commons.math3.ode,ContinuousOutputModel,6,0,13,12,277,35,0,1,0.0,1,3
java,org.apache.commons.math3.ode,EquationsMapper,3,0,5,5,66,7,0,0,0.0,12,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,10,0,18,17,249,27,0,0,0.0,13,5
java,org.apache.commons.math3.ode,SecondaryComponent,4,0,1,0,33,1,0,0,0.0,1,2
java,org.apache.commons.math3.ode,FieldEquationsMapper,2,0,9,7,156,20,0,0,0.0,28,4
java,org.apache.commons.math3.ode,FieldExpandableODE,3,0,5,5,85,7,0,0,0.0,8,4
java,org.apache.commons.math3.ode,FieldODEState,3,0,9,8,102,11,1,0,0.0,11,2
java,org.apache.commons.math3.ode,FieldODEStateAndDerivative,2,0,4,4,55,4,0,1,0.0,36,0
java,org.apache.commons.math3.ode,FieldSecondaryEquations,0,0,3,0,33,3,0,0,-1.0,1,0
java,org.apache.commons.math3.ode,FirstOrderConverter,5,0,3,3,60,3,0,1,0.0,0,1
java,org.apache.commons.math3.ode,FirstOrderDifferentialEquations,0,0,2,0,23,2,2,0,-1.0,8,0
java,org.apache.commons.math3.ode,FirstOrderFieldDifferentialEquations,0,0,3,0,27,3,0,0,-1.0,2,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,0,0,14,0,105,14,1,0,-1.0,1,5
java,org.apache.commons.math3.ode,FirstOrderIntegrator,0,0,1,0,23,1,1,1,-1.0,1,1
java,org.apache.commons.math3.ode,JacobianMatrices,13,0,18,16,350,47,0,0,0.16666666666666666,0,5
java,org.apache.commons.math3.ode,JacobiansSecondaryEquations,0,0,2,2,63,13,0,1,-1.0,0,1
java,org.apache.commons.math3.ode,MainStateJacobianWrapper,2,0,4,3,54,7,0,2,0.0,0,1
java,org.apache.commons.math3.ode,MismatchedEquations,1,0,1,1,16,1,0,2,0.0,0,0
java,org.apache.commons.math3.ode,MainStateJacobianProvider,0,0,1,0,16,1,1,1,-1.0,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,15,0,19,11,296,26,1,3,0.15789473684210525,0,11
java,org.apache.commons.math3.ode,FieldNordsieckInitializer,6,0,3,2,73,6,0,1,0.6666666666666666,0,4
java,org.apache.commons.math3.ode,InitializationCompletedMarkerException,1,0,1,0,15,1,0,0,0.0,0,0
java,org.apache.commons.math3.ode,MultistepIntegrator,13,0,21,13,315,28,1,4,0.19047619047619047,0,6
java,org.apache.commons.math3.ode,NordsieckTransformer,0,0,1,0,15,1,0,0,-1.0,0,0
java,org.apache.commons.math3.ode,NordsieckInitializer,4,0,3,2,81,8,0,1,0.6666666666666666,0,3
java,org.apache.commons.math3.ode,InitializationCompletedMarkerException,1,0,1,0,15,1,0,0,0.0,0,0
java,org.apache.commons.math3.ode,ODEIntegrator,0,0,13,0,95,13,2,0,-1.0,0,3
java,org.apache.commons.math3.ode,ParameterConfiguration,3,0,4,3,48,4,0,0,0.0,0,0
java,org.apache.commons.math3.ode,Parameterizable,0,0,2,0,19,2,3,0,-1.0,0,0
java,org.apache.commons.math3.ode,ParameterizedODE,0,0,2,0,20,2,1,1,-1.0,2,0
java,org.apache.commons.math3.ode,ParameterizedWrapper,1,0,7,6,61,8,0,2,0.5714285714285714,0,1
java,org.apache.commons.math3.ode,ParameterJacobianProvider,0,0,1,0,18,1,1,1,-1.0,2,0
java,org.apache.commons.math3.ode,ParameterJacobianWrapper,3,0,4,3,68,8,0,2,0.0,0,2
java,org.apache.commons.math3.ode,SecondaryEquations,0,0,2,0,23,2,1,0,-1.0,2,0
java,org.apache.commons.math3.ode,SecondOrderDifferentialEquations,0,0,2,0,22,2,0,0,-1.0,2,0
java,org.apache.commons.math3.ode,SecondOrderIntegrator,0,0,1,0,20,1,0,1,-1.0,0,1
java,org.apache.commons.math3.ode,UnknownParameterException,2,0,2,2,28,2,0,2,0.0,0,0
java,org.apache.commons.math3.ode.events,EventFilter,7,0,5,5,118,14,0,1,0.0,0,1
java,org.apache.commons.math3.ode.events,EventHandler,0,0,4,0,50,4,1,0,-1.0,5,0
java,org.apache.commons.math3.ode.events,EventState,17,0,16,14,321,29,0,0,0.125,1,9
java,org.apache.commons.math3.ode.events,LocalMaxCountExceededException,2,0,2,1,27,2,0,0,0.0,0,1
java,org.apache.commons.math3.ode.events,FieldEventHandler,0,0,4,0,32,4,0,0,-1.0,3,1
java,org.apache.commons.math3.ode.events,FieldEventState,14,0,12,12,252,24,0,0,0.0,1,7
java,org.apache.commons.math3.ode.nonstiff,AdamsBashforthFieldIntegrator,1,0,4,3,123,13,0,5,0.5,0,7
java,org.apache.commons.math3.ode.nonstiff,AdamsBashforthIntegrator,1,0,4,3,140,14,0,6,0.5,0,6
java,org.apache.commons.math3.ode.nonstiff,AdamsFieldIntegrator,1,0,6,5,72,6,2,4,0.3333333333333333,0,5
java,org.apache.commons.math3.ode.nonstiff,AdamsFieldStepInterpolator,4,0,5,1,114,8,0,2,0.0,0,3
java,org.apache.commons.math3.ode.nonstiff,AdamsIntegrator,1,0,6,5,69,6,2,5,0.3333333333333333,0,3
java,org.apache.commons.math3.ode.nonstiff,AdamsMoultonFieldIntegrator,5,0,7,6,172,18,0,5,0.2857142857142857,0,7
java,org.apache.commons.math3.ode.nonstiff,Corrector,4,0,4,3,67,7,0,1,0.0,0,1
java,org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegrator,5,0,7,6,189,19,0,6,0.2857142857142857,0,5
java,org.apache.commons.math3.ode.nonstiff,Corrector,4,0,4,3,67,7,0,1,0.0,0,1
java,org.apache.commons.math3.ode.nonstiff,AdamsNordsieckFieldTransformer,4,0,6,4,157,20,0,0,0.0,1,6
java,org.apache.commons.math3.ode.nonstiff,AdamsNordsieckTransformer,3,0,7,5,156,21,0,0,0.2857142857142857,1,7
java,org.apache.commons.math3.ode.nonstiff,AdaptiveStepsizeFieldIntegrator,8,0,11,8,221,24,2,2,0.0,0,6
java,org.apache.commons.math3.ode.nonstiff,AdaptiveStepsizeIntegrator,8,0,13,10,234,28,3,3,0.23076923076923078,0,2
java,org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaFieldIntegrator,0,0,5,4,63,6,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaFieldStepInterpolator,0,0,3,0,60,4,0,3,-1.0,0,3
java,org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegrator,3,0,1,1,30,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaStepInterpolator,1,0,4,1,67,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,DormandPrince54FieldIntegrator,7,0,8,6,153,10,0,4,0.75,0,5
java,org.apache.commons.math3.ode.nonstiff,DormandPrince54FieldStepInterpolator,11,0,3,0,142,4,0,3,0.6666666666666666,0,3
java,org.apache.commons.math3.ode.nonstiff,DormandPrince54Integrator,10,0,4,3,86,5,0,5,0.75,0,1
java,org.apache.commons.math3.ode.nonstiff,DormandPrince54StepInterpolator,17,0,6,3,174,13,0,3,0.3333333333333333,0,2
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegrator,17,0,8,6,340,11,0,4,0.75,0,5
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolator,1,0,4,0,207,7,0,3,0.5,0,4
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853Integrator,20,0,4,3,134,6,0,5,0.75,0,1
java,org.apache.commons.math3.ode.nonstiff,DormandPrince853StepInterpolator,46,0,9,5,374,28,0,3,0.2222222222222222,0,2
java,org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegrator,8,0,14,8,258,31,3,3,0.21428571428571427,0,7
java,org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaIntegrator,9,0,11,8,252,30,3,4,0.0,0,3
java,org.apache.commons.math3.ode.nonstiff,EulerFieldIntegrator,0,0,5,4,46,5,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,EulerFieldStepInterpolator,0,0,3,0,44,4,0,3,-1.0,0,3
java,org.apache.commons.math3.ode.nonstiff,EulerIntegrator,3,0,1,1,30,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,EulerStepInterpolator,1,0,4,1,46,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,FieldButcherArrayProvider,0,0,3,0,24,3,2,0,-1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,GillFieldIntegrator,0,0,5,4,67,6,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,GillFieldStepInterpolator,2,0,3,0,75,4,0,3,0.6666666666666666,0,3
java,org.apache.commons.math3.ode.nonstiff,GillIntegrator,3,0,1,1,30,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,GillStepInterpolator,3,0,4,1,81,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegrator,19,0,13,9,607,96,0,4,0.0,0,6
java,org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerStepInterpolator,8,0,10,5,264,36,0,2,0.2,0,2
java,org.apache.commons.math3.ode.nonstiff,HighamHall54FieldIntegrator,2,0,8,6,140,11,0,4,0.75,0,5
java,org.apache.commons.math3.ode.nonstiff,HighamHall54FieldStepInterpolator,0,0,3,0,64,4,0,3,-1.0,0,3
java,org.apache.commons.math3.ode.nonstiff,HighamHall54Integrator,5,0,4,3,69,6,0,5,0.75,0,1
java,org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolator,1,0,4,1,74,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,LutherFieldIntegrator,0,0,5,4,86,6,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,LutherFieldStepInterpolator,14,0,3,0,138,4,0,3,0.6666666666666666,0,3
java,org.apache.commons.math3.ode.nonstiff,LutherIntegrator,4,0,1,1,34,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,LutherStepInterpolator,2,0,4,1,85,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,MidpointFieldIntegrator,0,0,5,4,51,5,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,MidpointFieldStepInterpolator,0,0,3,0,50,4,0,3,-1.0,0,3
java,org.apache.commons.math3.ode.nonstiff,MidpointIntegrator,3,0,1,1,30,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,MidpointStepInterpolator,1,0,4,1,56,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegrator,4,0,5,2,162,21,6,2,0.4,0,7
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldStepInterpolator,2,0,7,0,93,10,9,2,0.42857142857142855,0,4
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaIntegrator,5,0,3,2,161,21,6,3,0.0,0,3
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaStepInterpolator,3,0,6,4,117,16,9,2,0.0,3,3
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldIntegrator,0,0,5,4,63,6,0,3,-1.0,0,4
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldStepInterpolator,0,0,3,0,61,4,0,3,-1.0,0,3
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegrator,3,0,1,1,30,1,0,4,0.0,0,0
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesStepInterpolator,1,0,4,1,70,7,0,3,1.0,0,0
java,org.apache.commons.math3.ode.sampling,AbstractFieldStepInterpolator,6,0,10,7,124,10,2,1,0.0,1,2
java,org.apache.commons.math3.ode.sampling,AbstractStepInterpolator,18,0,30,19,455,44,3,1,0.1,3,2
java,org.apache.commons.math3.ode.sampling,DummyStepHandler,1,0,5,3,47,5,0,1,0.8,2,3
java,org.apache.commons.math3.ode.sampling,LazyHolder,1,0,0,0,9,0,0,0,-1.0,1,1
java,org.apache.commons.math3.ode.sampling,FieldFixedStepHandler,0,0,2,0,22,2,0,0,-1.0,1,1
java,org.apache.commons.math3.ode.sampling,FieldStepHandler,0,0,2,0,22,2,3,0,-1.0,2,2
java,org.apache.commons.math3.ode.sampling,FieldStepInterpolator,0,0,4,0,30,4,1,0,-1.0,6,0
java,org.apache.commons.math3.ode.sampling,FieldStepNormalizer,7,0,8,6,147,15,0,1,0.0,0,4
java,org.apache.commons.math3.ode.sampling,FixedStepHandler,0,0,2,0,23,2,0,0,-1.0,1,0
java,org.apache.commons.math3.ode.sampling,NordsieckStepInterpolator,6,0,10,8,199,26,0,2,0.3,3,3
java,org.apache.commons.math3.ode.sampling,StepHandler,0,0,2,0,23,2,4,0,-1.0,3,1
java,org.apache.commons.math3.ode.sampling,StepInterpolator,0,0,10,0,90,10,1,0,-1.0,7,0
java,org.apache.commons.math3.ode.sampling,StepNormalizer,9,0,9,6,173,16,0,1,0.0,0,3
java,org.apache.commons.math3.optim,AbstractConvergenceChecker,2,0,4,4,40,4,4,1,0.5,0,0
java,org.apache.commons.math3.optim,AbstractOptimizationProblem,5,0,6,5,80,6,1,1,0.5,0,4
java,org.apache.commons.math3.optim,MaxEvalCallback,0,0,1,1,12,1,0,1,-1.0,1,1
java,org.apache.commons.math3.optim,MaxIterCallback,0,0,1,1,12,1,0,1,-1.0,1,1
java,org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,7,0,7,4,143,20,2,2,0.0,0,3
java,org.apache.commons.math3.optim,BaseMultivariateOptimizer,3,0,7,4,104,19,3,1,0.42857142857142855,1,3
java,org.apache.commons.math3.optim,BaseOptimizer,3,0,15,9,153,18,2,0,0.2,0,3
java,org.apache.commons.math3.optim,MaxEvalCallback,0,0,1,1,12,1,0,1,-1.0,0,1
java,org.apache.commons.math3.optim,MaxIterCallback,0,0,1,1,12,1,0,1,-1.0,0,1
java,org.apache.commons.math3.optim,ConvergenceChecker,0,0,1,0,18,1,2,0,-1.0,21,0
java,org.apache.commons.math3.optim,InitialGuess,1,0,2,2,23,2,0,1,0.0,0,0
java,org.apache.commons.math3.optim,MaxEval,1,0,3,3,34,4,0,1,0.6666666666666666,0,0
java,org.apache.commons.math3.optim,MaxIter,1,0,3,3,34,4,0,1,0.6666666666666666,0,0
java,org.apache.commons.math3.optim,OptimizationData,0,0,0,0,6,0,20,0,-1.0,15,0
java,org.apache.commons.math3.optim,OptimizationProblem,0,0,3,0,22,3,2,0,-1.0,0,0
java,org.apache.commons.math3.optim,PointValuePair,4,0,7,4,86,7,0,1,0.5714285714285714,10,0
java,org.apache.commons.math3.optim,DataTransferObject,3,0,2,0,35,2,0,0,0.0,0,0
java,org.apache.commons.math3.optim,PointVectorValuePair,4,0,9,6,101,9,0,1,0.5555555555555556,5,0
java,org.apache.commons.math3.optim,DataTransferObject,3,0,2,0,35,2,0,0,0.0,0,0
java,org.apache.commons.math3.optim,SimpleBounds,2,0,4,4,48,4,0,1,0.5,1,0
java,org.apache.commons.math3.optim,SimplePointChecker,2,0,3,3,63,7,0,2,0.0,0,0
java,org.apache.commons.math3.optim,SimpleValueChecker,2,0,3,3,55,5,0,2,0.0,0,1
java,org.apache.commons.math3.optim,SimpleVectorValueChecker,2,0,3,3,62,7,0,2,0.0,1,1
java,org.apache.commons.math3.optim.linear,LinearConstraint,4,0,11,9,131,14,0,0,0.18181818181818182,3,3
java,org.apache.commons.math3.optim.linear,LinearConstraintSet,1,0,3,3,33,4,0,1,0.0,0,1
java,org.apache.commons.math3.optim.linear,LinearObjectiveFunction,3,0,10,8,101,12,0,1,0.3,3,3
java,org.apache.commons.math3.optim.linear,LinearOptimizer,3,0,6,1,72,10,1,3,0.5,0,2
java,org.apache.commons.math3.optim.linear,NoFeasibleSolutionException,1,0,1,1,16,1,0,2,0.0,0,0
java,org.apache.commons.math3.optim.linear,NonNegativeConstraint,1,0,2,2,23,2,0,1,0.0,0,0
java,org.apache.commons.math3.optim.linear,SimplexSolver,8,0,12,6,246,42,0,4,0.16666666666666666,1,4
java,org.apache.commons.math3.optim.linear,SimplexTableau,14,0,37,3,539,81,0,0,0.05405405405405406,1,8
java,org.apache.commons.math3.optim.linear,SolutionCallback,1,0,3,2,31,3,0,1,0.0,1,0
java,org.apache.commons.math3.optim.linear,UnboundedSolutionException,1,0,1,1,16,1,0,2,0.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar,GradientMultivariateOptimizer,1,0,4,1,46,6,1,3,0.75,0,3
java,org.apache.commons.math3.optim.nonlinear.scalar,LeastSquaresConverter,4,0,4,4,97,13,0,1,0.0,0,2
java,org.apache.commons.math3.optim.nonlinear.scalar,LineSearch,6,0,3,3,69,5,0,0,0.0,2,4
java,org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer,2,0,6,3,67,10,0,3,0.0,0,3
java,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter,6,0,17,12,211,26,0,1,0.29411764705882354,0,4
java,org.apache.commons.math3.optim.nonlinear.scalar,Mapper,0,0,2,0,17,2,4,0,-1.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar,NoBoundsMapper,0,0,2,2,17,2,0,1,-1.0,0,0
java,org.apache.commons.math3.optim.nonlinear.scalar,LowerBoundMapper,1,0,3,2,28,3,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar,UpperBoundMapper,1,0,3,2,28,3,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar,LowerUpperBoundMapper,2,0,3,2,34,3,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionPenaltyAdapter,5,0,2,2,84,11,0,1,0.0,0,3
java,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateOptimizer,2,0,5,3,62,8,6,2,0.6,2,3
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunction,1,0,2,2,23,2,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunctionGradient,1,0,2,2,23,2,0,1,0.0,0,1
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,NonLinearConjugateGradientOptimizer,4,0,12,9,213,27,0,4,0.4166666666666667,0,6
