Project Name,Package Name,Type Name,Code Smell
java,org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,EulerFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,EulerFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,EulerFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,EulerIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,EulerIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,EulerStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,EulerStepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,FieldButcherArrayProvider,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GillFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GillFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,GillFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GillIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GillIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,GillStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GillStepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,HighamHall54FieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,HighamHall54FieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,HighamHall54Integrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,LutherFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,LutherFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,LutherFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,LutherIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,LutherIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,LutherStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,LutherStepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,MidpointFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,MidpointFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,MidpointFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,MidpointIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,MidpointIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,MidpointStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,MidpointStepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,RungeKuttaIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegrator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegrator,Broken Hierarchy
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesStepInterpolator,Unutilized Abstraction
java,org.apache.commons.math3.ode.nonstiff,ThreeEighthesStepInterpolator,Broken Hierarchy
java,org.apache.commons.math3.ode.sampling,AbstractStepInterpolator,Insufficient Modularization
java,org.apache.commons.math3.ode.sampling,DummyStepHandler,Cyclic-Dependent Modularization
java,org.apache.commons.math3.ode.sampling,LazyHolder,Unnecessary Abstraction
java,org.apache.commons.math3.ode.sampling,LazyHolder,Cyclic-Dependent Modularization
java,org.apache.commons.math3.ode.sampling,FieldStepNormalizer,Unutilized Abstraction
java,org.apache.commons.math3.ode.sampling,StepNormalizer,Unutilized Abstraction
java,org.apache.commons.math3.optim,AbstractConvergenceChecker,Unutilized Abstraction
java,org.apache.commons.math3.optim,AbstractConvergenceChecker,Rebellious Hierarchy
java,org.apache.commons.math3.optim,AbstractOptimizationProblem,Unutilized Abstraction
java,org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim,BaseMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim,BaseMultivariateOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim,BaseMultivariateOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim,BaseOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim,BaseOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim,BaseOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim,MaxEvalCallback,Unutilized Abstraction
java,org.apache.commons.math3.optim,MaxIterCallback,Unutilized Abstraction
java,org.apache.commons.math3.optim,InitialGuess,Unutilized Abstraction
java,org.apache.commons.math3.optim,InitialGuess,Broken Hierarchy
java,org.apache.commons.math3.optim,MaxEval,Unutilized Abstraction
java,org.apache.commons.math3.optim,MaxEval,Broken Hierarchy
java,org.apache.commons.math3.optim,MaxIter,Unutilized Abstraction
java,org.apache.commons.math3.optim,MaxIter,Broken Hierarchy
java,org.apache.commons.math3.optim,OptimizationData,Unnecessary Abstraction
java,org.apache.commons.math3.optim,OptimizationData,Wide Hierarchy
java,org.apache.commons.math3.optim,OptimizationProblem,Unutilized Abstraction
java,org.apache.commons.math3.optim,PointValuePair,Broken Hierarchy
java,org.apache.commons.math3.optim,DataTransferObject,Unutilized Abstraction
java,org.apache.commons.math3.optim,DataTransferObject,Unutilized Abstraction
java,org.apache.commons.math3.optim,SimpleBounds,Broken Hierarchy
java,org.apache.commons.math3.optim,SimplePointChecker,Unutilized Abstraction
java,org.apache.commons.math3.optim,SimpleValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optim,SimpleVectorValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,LinearConstraintSet,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,LinearConstraintSet,Broken Hierarchy
java,org.apache.commons.math3.optim.linear,LinearObjectiveFunction,Broken Hierarchy
java,org.apache.commons.math3.optim.linear,LinearOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,LinearOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim.linear,LinearOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim.linear,NoFeasibleSolutionException,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,NoFeasibleSolutionException,Broken Hierarchy
java,org.apache.commons.math3.optim.linear,NonNegativeConstraint,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,NonNegativeConstraint,Broken Hierarchy
java,org.apache.commons.math3.optim.linear,SimplexSolver,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,SimplexTableau,Insufficient Modularization
java,org.apache.commons.math3.optim.linear,SolutionCallback,Broken Hierarchy
java,org.apache.commons.math3.optim.linear,UnboundedSolutionException,Unutilized Abstraction
java,org.apache.commons.math3.optim.linear,UnboundedSolutionException,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar,GradientMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,LeastSquaresConverter,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,Mapper,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,NoBoundsMapper,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,LowerBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,UpperBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,LowerUpperBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionPenaltyAdapter,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunction,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunction,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunctionGradient,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunctionGradient,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,NonLinearConjugateGradientOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,BracketingStep,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,BracketingStep,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.gradient,IdentityPreconditioner,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,AbstractSimplex,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,Deficient Encapsulation
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,Insufficient Modularization
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PathIsExploredException,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,Insufficient Modularization
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,Sigma,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,Sigma,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PopulationSize,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PopulationSize,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,MultiDirectionalSimplex,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,NelderMeadSimplex,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PowellOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PowellOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,GaussNewtonOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,GaussNewtonOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector,JacobianMultivariateVectorOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunction,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunction,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunctionJacobian,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,ModelFunctionJacobian,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector,MultiStartMultivariateVectorOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,MultivariateVectorOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim.nonlinear.vector,MultivariateVectorOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector,Target,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,Target,Broken Hierarchy
java,org.apache.commons.math3.optim.nonlinear.vector,Weight,Unutilized Abstraction
java,org.apache.commons.math3.optim.nonlinear.vector,Weight,Broken Hierarchy
java,org.apache.commons.math3.optim.univariate,BrentOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.univariate,BrentOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim.univariate,MultiStartUnivariateOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optim.univariate,SearchInterval,Broken Hierarchy
java,org.apache.commons.math3.optim.univariate,SimpleUnivariateValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optim.univariate,UnivariateObjectiveFunction,Unutilized Abstraction
java,org.apache.commons.math3.optim.univariate,UnivariateObjectiveFunction,Broken Hierarchy
java,org.apache.commons.math3.optim.univariate,UnivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optim.univariate,UnivariateOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optim.univariate,UnivariateOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optimization,AbstractConvergenceChecker,Unutilized Abstraction
java,org.apache.commons.math3.optimization,AbstractConvergenceChecker,Rebellious Hierarchy
java,org.apache.commons.math3.optimization,BaseMultivariateMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,BaseMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,BaseMultivariateSimpleBoundsOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,BaseMultivariateVectorMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,BaseMultivariateVectorOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,BaseOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,DifferentiableMultivariateMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,DifferentiableMultivariateMultiStartOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization,DifferentiableMultivariateOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorMultiStartOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,InitialGuess,Unutilized Abstraction
java,org.apache.commons.math3.optimization,InitialGuess,Broken Hierarchy
java,org.apache.commons.math3.optimization,LeastSquaresConverter,Unutilized Abstraction
java,org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization,MultivariateDifferentiableOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,MultivariateMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization,MultivariateMultiStartOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization,MultivariateOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,OptimizationData,Unnecessary Abstraction
java,org.apache.commons.math3.optimization,PointValuePair,Broken Hierarchy
java,org.apache.commons.math3.optimization,DataTransferObject,Unutilized Abstraction
java,org.apache.commons.math3.optimization,DataTransferObject,Unutilized Abstraction
java,org.apache.commons.math3.optimization,SimpleBounds,Broken Hierarchy
java,org.apache.commons.math3.optimization,SimplePointChecker,Unutilized Abstraction
java,org.apache.commons.math3.optimization,SimpleValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optimization,SimpleVectorValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optimization,Target,Unutilized Abstraction
java,org.apache.commons.math3.optimization,Target,Broken Hierarchy
java,org.apache.commons.math3.optimization,Weight,Unutilized Abstraction
java,org.apache.commons.math3.optimization,Weight,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,AbstractSimplex,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateSimpleBoundsOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateSimpleBoundsOptimizer,Multipath Hierarchy
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateVectorOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateVectorOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optimization.direct,BaseAbstractMultivariateVectorOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optimization.direct,BOBYQAOptimizer,Deficient Encapsulation
java,org.apache.commons.math3.optimization.direct,BOBYQAOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,BOBYQAOptimizer,Insufficient Modularization
java,org.apache.commons.math3.optimization.direct,PathIsExploredException,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,Deficient Encapsulation
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,Unexploited Encapsulation
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,Missing Hierarchy
java,org.apache.commons.math3.optimization.direct,CMAESOptimizer,Insufficient Modularization
java,org.apache.commons.math3.optimization.direct,Sigma,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,Sigma,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,PopulationSize,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,PopulationSize,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,MultiDirectionalSimplex,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,Mapper,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,NoBoundsMapper,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,LowerBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,UpperBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,LowerUpperBoundMapper,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,MultivariateFunctionPenaltyAdapter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,NelderMeadSimplex,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,PowellOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,PowellOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,LineSearch,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,LineSearch,Broken Hierarchy
java,org.apache.commons.math3.optimization.direct,SimplexOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.direct,SimplexOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.fitting,CurveFitter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,OldTheoreticalValuesFunction,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,TheoreticalValuesFunction,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,GaussianFitter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,ParameterGuesser,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,HarmonicFitter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,ParameterGuesser,Unutilized Abstraction
java,org.apache.commons.math3.optimization.fitting,PolynomialFitter,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,AbstractDifferentiableOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,AbstractLeastSquaresOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,AbstractLeastSquaresOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.general,AbstractScalarDifferentiableOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,AbstractScalarDifferentiableOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.general,GaussNewtonOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,GaussNewtonOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.general,LevenbergMarquardtOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,LevenbergMarquardtOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.general,IdentityPreconditioner,Unutilized Abstraction
java,org.apache.commons.math3.optimization.general,LineSearchFunction,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,AbstractLinearOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,AbstractLinearOptimizer,Deficient Encapsulation
java,org.apache.commons.math3.optimization.linear,LinearOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,NoFeasibleSolutionException,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,NoFeasibleSolutionException,Broken Hierarchy
java,org.apache.commons.math3.optimization.linear,SimplexSolver,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,SimplexTableau,Insufficient Modularization
java,org.apache.commons.math3.optimization.linear,UnboundedSolutionException,Unutilized Abstraction
java,org.apache.commons.math3.optimization.linear,UnboundedSolutionException,Broken Hierarchy
java,org.apache.commons.math3.optimization.univariate,BaseAbstractUnivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.univariate,BaseAbstractUnivariateOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.univariate,BaseUnivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.univariate,BrentOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.univariate,BrentOptimizer,Broken Hierarchy
java,org.apache.commons.math3.optimization.univariate,SimpleUnivariateValueChecker,Unutilized Abstraction
java,org.apache.commons.math3.optimization.univariate,UnivariateMultiStartOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.optimization.univariate,UnivariateOptimizer,Unnecessary Abstraction
java,org.apache.commons.math3.optimization.univariate,UnivariateOptimizer,Unutilized Abstraction
java,org.apache.commons.math3.primes,SmallPrimes,Deficient Encapsulation
java,org.apache.commons.math3.random,AbstractRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,AbstractRandomGenerator,Rebellious Hierarchy
java,org.apache.commons.math3.random,AbstractWell,Multifaceted Abstraction
java,org.apache.commons.math3.random,AbstractWell,Unutilized Abstraction
java,org.apache.commons.math3.random,AbstractWell,Rebellious Hierarchy
java,org.apache.commons.math3.random,BitsStreamGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,BitsStreamGenerator,Rebellious Hierarchy
java,org.apache.commons.math3.random,CorrelatedRandomVectorGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,EmpiricalDistribution,Unutilized Abstraction
java,org.apache.commons.math3.random,EmpiricalDistribution,Deficient Encapsulation
java,org.apache.commons.math3.random,EmpiricalDistribution,Insufficient Modularization
java,org.apache.commons.math3.random,StreamDataAdapter,Unutilized Abstraction
java,org.apache.commons.math3.random,ArrayDataAdapter,Unutilized Abstraction
java,org.apache.commons.math3.random,GaussianRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,HaltonSequenceGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,ISAACRandom,Unutilized Abstraction
java,org.apache.commons.math3.random,JDKRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,MersenneTwister,Unutilized Abstraction
java,org.apache.commons.math3.random,RandomAdaptor,Unutilized Abstraction
java,org.apache.commons.math3.random,RandomData,Unutilized Abstraction
java,org.apache.commons.math3.random,RandomDataGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,RandomDataGenerator,Insufficient Modularization
java,org.apache.commons.math3.random,RandomDataImpl,Unutilized Abstraction
java,org.apache.commons.math3.random,RandomDataImpl,Insufficient Modularization
java,org.apache.commons.math3.random,SobolSequenceGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,StableRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,SynchronizedRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,UncorrelatedRandomVectorGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,UniformRandomGenerator,Unutilized Abstraction
java,org.apache.commons.math3.random,ValueServer,Unutilized Abstraction
java,org.apache.commons.math3.random,ValueServer,Deficient Encapsulation
java,org.apache.commons.math3.random,ValueServer,Insufficient Modularization
java,org.apache.commons.math3.random,Well1024a,Unutilized Abstraction
java,org.apache.commons.math3.random,Well1024a,Broken Hierarchy
java,org.apache.commons.math3.random,Well19937a,Unutilized Abstraction
java,org.apache.commons.math3.random,Well19937a,Broken Hierarchy
java,org.apache.commons.math3.random,Well19937c,Unutilized Abstraction
java,org.apache.commons.math3.random,Well19937c,Broken Hierarchy
java,org.apache.commons.math3.random,Well44497a,Unutilized Abstraction
java,org.apache.commons.math3.random,Well44497a,Broken Hierarchy
java,org.apache.commons.math3.random,Well44497b,Unutilized Abstraction
java,org.apache.commons.math3.random,Well44497b,Broken Hierarchy
java,org.apache.commons.math3.random,Well512a,Unutilized Abstraction
java,org.apache.commons.math3.random,Well512a,Broken Hierarchy
java,org.apache.commons.math3.special,Gamma,Deficient Encapsulation
java,org.apache.commons.math3.stat.clustering,Clusterable,Unutilized Abstraction
java,org.apache.commons.math3.stat.clustering,DBSCANClusterer,Unutilized Abstraction
java,org.apache.commons.math3.stat.clustering,EuclideanDoublePoint,Unutilized Abstraction
java,org.apache.commons.math3.stat.clustering,EuclideanIntegerPoint,Unutilized Abstraction
