Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,createLinks,116,41,0
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,readObject,3,1,1
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,writeReplace,9,3,0
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,SerializationProxy,6,1,4
java,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,readResolve,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod,SerializationProxy,SerializationProxy,6,1,4
java,org.apache.commons.math3.ml.neuralnet.twod,SerializationProxy,readResolve,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,HitHistogram,HitHistogram,4,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,HitHistogram,computeImage,23,5,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,Location,4,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,getRow,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,getColumn,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,LocationFinder,13,4,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,LocationFinder,getLocation,3,1,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,Location,Location,4,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,Location,getRow,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,Location,getColumn,3,1,0
java,org.apache.commons.math3.ml.neuralnet.twod.util,MapDataVisualization,computeImage,0,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,MapVisualization,computeImage,0,1,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,QuantizationError,QuantizationError,3,1,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,QuantizationError,computeImage,24,5,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,SmoothedDataHistogram,SmoothedDataHistogram,9,2,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,SmoothedDataHistogram,computeImage,20,4,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,TopographicErrorHistogram,TopographicErrorHistogram,4,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,TopographicErrorHistogram,computeImage,27,6,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,UnifiedDistanceMatrix,UnifiedDistanceMatrix,4,1,2
java,org.apache.commons.math3.ml.neuralnet.twod.util,UnifiedDistanceMatrix,computeImage,8,2,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,UnifiedDistanceMatrix,individualDistances,41,8,1
java,org.apache.commons.math3.ml.neuralnet.twod.util,UnifiedDistanceMatrix,averageDistances,21,4,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,AbstractFieldIntegrator,10,1,2
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getField,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getName,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,addStepHandler,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getStepHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,clearStepHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,addEventHandler,3,1,4
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,addEventHandler,3,1,5
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getEventHandlers,7,2,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,clearEventHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getCurrentStepStart,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getCurrentSignedStepsize,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,setMaxEvaluations,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getMaxEvaluations,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getEvaluations,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,initIntegration,15,3,4
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getEquations,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getEvaluationsCounter,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,computeDerivatives,4,1,2
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,setStateInitialized,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,acceptStep,68,14,2
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,compare,3,1,2
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,sanityChecks,7,2,2
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,resetOccurred,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,setStepSize,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getStepSize,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,setStepStart,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,getStepStart,3,1,0
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,setIsLastStep,3,1,1
java,org.apache.commons.math3.ode,AbstractFieldIntegrator,isLastStep,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,AbstractIntegrator,9,1,1
java,org.apache.commons.math3.ode,AbstractIntegrator,AbstractIntegrator,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getName,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,addStepHandler,3,1,1
java,org.apache.commons.math3.ode,AbstractIntegrator,getStepHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,clearStepHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,addEventHandler,3,1,4
java,org.apache.commons.math3.ode,AbstractIntegrator,addEventHandler,3,1,5
java,org.apache.commons.math3.ode,AbstractIntegrator,getEventHandlers,7,2,0
java,org.apache.commons.math3.ode,AbstractIntegrator,clearEventHandlers,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getCurrentStepStart,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getCurrentSignedStepsize,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,setMaxEvaluations,3,1,1
java,org.apache.commons.math3.ode,AbstractIntegrator,getMaxEvaluations,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getEvaluations,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,initIntegration,11,3,3
java,org.apache.commons.math3.ode,AbstractIntegrator,setEquations,3,1,1
java,org.apache.commons.math3.ode,AbstractIntegrator,getExpandable,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getEvaluationsCounter,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,getCounter,3,1,0
java,org.apache.commons.math3.ode,AbstractIntegrator,integrate,14,3,5
java,org.apache.commons.math3.ode,AbstractIntegrator,integrate,0,1,2
java,org.apache.commons.math3.ode,AbstractIntegrator,computeDerivatives,4,1,3
java,org.apache.commons.math3.ode,AbstractIntegrator,setStateInitialized,3,1,1
java,org.apache.commons.math3.ode,AbstractIntegrator,acceptStep,83,15,4
java,org.apache.commons.math3.ode,AbstractIntegrator,compare,3,1,2
java,org.apache.commons.math3.ode,AbstractIntegrator,sanityChecks,7,2,2
java,org.apache.commons.math3.ode,AbstractParameterizable,AbstractParameterizable,6,2,1
java,org.apache.commons.math3.ode,AbstractParameterizable,AbstractParameterizable,4,1,1
java,org.apache.commons.math3.ode,AbstractParameterizable,getParametersNames,3,1,0
java,org.apache.commons.math3.ode,AbstractParameterizable,isSupported,8,3,1
java,org.apache.commons.math3.ode,AbstractParameterizable,complainIfNotSupported,5,2,1
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,ContinuousOutputFieldModel,7,1,0
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,append,34,7,1
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,checkDimensionsEquality,5,2,2
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,init,7,1,2
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,handleStep,11,3,2
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,getInitialTime,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,getFinalTime,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,getInterpolatedState,60,10,1
java,org.apache.commons.math3.ode,ContinuousOutputFieldModel,locatePoint,22,6,2
java,org.apache.commons.math3.ode,ContinuousOutputModel,ContinuousOutputModel,7,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,append,30,7,1
java,org.apache.commons.math3.ode,ContinuousOutputModel,init,7,1,3
java,org.apache.commons.math3.ode,ContinuousOutputModel,handleStep,11,3,2
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInitialTime,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,getFinalTime,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInterpolatedTime,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,setInterpolatedTime,63,10,1
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInterpolatedState,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInterpolatedDerivatives,3,1,0
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInterpolatedSecondaryState,3,1,1
java,org.apache.commons.math3.ode,ContinuousOutputModel,getInterpolatedSecondaryDerivatives,3,1,1
java,org.apache.commons.math3.ode,ContinuousOutputModel,locatePoint,22,6,2
java,org.apache.commons.math3.ode,EquationsMapper,EquationsMapper,4,1,2
java,org.apache.commons.math3.ode,EquationsMapper,getFirstIndex,3,1,0
java,org.apache.commons.math3.ode,EquationsMapper,getDimension,3,1,0
java,org.apache.commons.math3.ode,EquationsMapper,extractEquationData,6,2,2
java,org.apache.commons.math3.ode,EquationsMapper,insertEquationData,6,2,2
java,org.apache.commons.math3.ode,ExpandableStatefulODE,ExpandableStatefulODE,9,1,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getPrimary,3,1,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getTotalDimension,9,2,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,computeDerivatives,10,2,3
java,org.apache.commons.math3.ode,ExpandableStatefulODE,addSecondaryEquations,13,2,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getPrimaryMapper,3,1,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getSecondaryMappers,7,2,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,setTime,3,1,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getTime,3,1,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,setPrimaryState,6,2,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getPrimaryState,3,1,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getPrimaryStateDot,3,1,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,setSecondaryState,7,2,2
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getSecondaryState,3,1,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getSecondaryStateDot,3,1,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,setCompleteState,9,3,1
java,org.apache.commons.math3.ode,ExpandableStatefulODE,getCompleteState,8,2,0
java,org.apache.commons.math3.ode,ExpandableStatefulODE,SecondaryComponent,7,1,2
java,org.apache.commons.math3.ode,SecondaryComponent,SecondaryComponent,7,1,2
java,org.apache.commons.math3.ode,FieldEquationsMapper,FieldEquationsMapper,11,2,2
java,org.apache.commons.math3.ode,FieldEquationsMapper,getNumberOfEquations,3,1,0
java,org.apache.commons.math3.ode,FieldEquationsMapper,getTotalDimension,3,1,0
java,org.apache.commons.math3.ode,FieldEquationsMapper,mapState,9,2,1
java,org.apache.commons.math3.ode,FieldEquationsMapper,mapDerivative,9,2,1
java,org.apache.commons.math3.ode,FieldEquationsMapper,mapStateAndDerivative,24,5,3
java,org.apache.commons.math3.ode,FieldEquationsMapper,extractEquationData,12,2,2
java,org.apache.commons.math3.ode,FieldEquationsMapper,insertEquationData,13,3,3
java,org.apache.commons.math3.ode,FieldEquationsMapper,checkIndex,5,2,1
java,org.apache.commons.math3.ode,FieldExpandableODE,FieldExpandableODE,5,1,1
java,org.apache.commons.math3.ode,FieldExpandableODE,getMapper,3,1,0
java,org.apache.commons.math3.ode,FieldExpandableODE,addSecondaryEquations,5,1,1
java,org.apache.commons.math3.ode,FieldExpandableODE,init,9,2,3
java,org.apache.commons.math3.ode,FieldExpandableODE,computeDerivatives,13,2,2
java,org.apache.commons.math3.ode,FieldODEState,FieldODEState,3,1,2
java,org.apache.commons.math3.ode,FieldODEState,FieldODEState,5,1,3
java,org.apache.commons.math3.ode,FieldODEState,copy,10,3,2
java,org.apache.commons.math3.ode,FieldODEState,getTime,3,1,0
java,org.apache.commons.math3.ode,FieldODEState,getStateDimension,3,1,0
java,org.apache.commons.math3.ode,FieldODEState,getState,3,1,0
java,org.apache.commons.math3.ode,FieldODEState,getNumberOfSecondaryStates,3,1,0
java,org.apache.commons.math3.ode,FieldODEState,getSecondaryStateDimension,3,1,1
java,org.apache.commons.math3.ode,FieldODEState,getSecondaryState,3,1,1
java,org.apache.commons.math3.ode,FieldODEStateAndDerivative,FieldODEStateAndDerivative,3,1,3
java,org.apache.commons.math3.ode,FieldODEStateAndDerivative,FieldODEStateAndDerivative,5,1,5
java,org.apache.commons.math3.ode,FieldODEStateAndDerivative,getDerivative,3,1,0
java,org.apache.commons.math3.ode,FieldODEStateAndDerivative,getSecondaryDerivative,3,1,1
java,org.apache.commons.math3.ode,FieldSecondaryEquations,getDimension,0,1,0
java,org.apache.commons.math3.ode,FieldSecondaryEquations,init,0,1,4
java,org.apache.commons.math3.ode,FieldSecondaryEquations,computeDerivatives,0,1,4
java,org.apache.commons.math3.ode,FirstOrderConverter,FirstOrderConverter,7,1,1
java,org.apache.commons.math3.ode,FirstOrderConverter,getDimension,3,1,0
java,org.apache.commons.math3.ode,FirstOrderConverter,computeDerivatives,7,1,3
java,org.apache.commons.math3.ode,FirstOrderDifferentialEquations,getDimension,0,1,0
java,org.apache.commons.math3.ode,FirstOrderDifferentialEquations,computeDerivatives,0,1,3
java,org.apache.commons.math3.ode,FirstOrderFieldDifferentialEquations,getDimension,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldDifferentialEquations,init,0,1,3
java,org.apache.commons.math3.ode,FirstOrderFieldDifferentialEquations,computeDerivatives,0,1,2
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getName,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,addStepHandler,0,1,1
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getStepHandlers,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,clearStepHandlers,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,addEventHandler,0,1,4
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,addEventHandler,0,1,5
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getEventHandlers,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,clearEventHandlers,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getCurrentStepStart,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getCurrentSignedStepsize,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,setMaxEvaluations,0,1,1
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getMaxEvaluations,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,getEvaluations,0,1,0
java,org.apache.commons.math3.ode,FirstOrderFieldIntegrator,integrate,0,1,3
java,org.apache.commons.math3.ode,FirstOrderIntegrator,integrate,0,1,5
java,org.apache.commons.math3.ode,JacobianMatrices,JacobianMatrices,3,1,3
java,org.apache.commons.math3.ode,JacobianMatrices,JacobianMatrices,24,4,2
java,org.apache.commons.math3.ode,JacobianMatrices,registerVariationalEquations,9,2,1
java,org.apache.commons.math3.ode,JacobianMatrices,addParameterJacobianProvider,3,1,1
java,org.apache.commons.math3.ode,JacobianMatrices,setParameterizedODE,4,1,1
java,org.apache.commons.math3.ode,JacobianMatrices,setParameterStep,10,3,2
java,org.apache.commons.math3.ode,JacobianMatrices,setInitialMainStateJacobian,12,3,1
java,org.apache.commons.math3.ode,JacobianMatrices,setInitialParameterJacobian,15,4,2
java,org.apache.commons.math3.ode,JacobianMatrices,getCurrentMainSetJacobian,8,2,1
java,org.apache.commons.math3.ode,JacobianMatrices,getCurrentParameterJacobian,11,3,2
java,org.apache.commons.math3.ode,JacobianMatrices,checkDimension,6,2,2
java,org.apache.commons.math3.ode,JacobianMatrices,getDimension,3,1,0
java,org.apache.commons.math3.ode,JacobianMatrices,computeDerivatives,49,12,5
java,org.apache.commons.math3.ode,JacobianMatrices,MainStateJacobianWrapper,7,2,2
java,org.apache.commons.math3.ode,JacobianMatrices,getDimension,3,1,0
java,org.apache.commons.math3.ode,JacobianMatrices,computeDerivatives,3,1,3
java,org.apache.commons.math3.ode,JacobianMatrices,computeMainStateJacobian,13,3,4
java,org.apache.commons.math3.ode,JacobianMatrices,MismatchedEquations,3,1,0
java,org.apache.commons.math3.ode,JacobiansSecondaryEquations,getDimension,3,1,0
java,org.apache.commons.math3.ode,JacobiansSecondaryEquations,computeDerivatives,49,12,5
java,org.apache.commons.math3.ode,MainStateJacobianWrapper,MainStateJacobianWrapper,7,2,2
java,org.apache.commons.math3.ode,MainStateJacobianWrapper,getDimension,3,1,0
java,org.apache.commons.math3.ode,MainStateJacobianWrapper,computeDerivatives,3,1,3
java,org.apache.commons.math3.ode,MainStateJacobianWrapper,computeMainStateJacobian,13,3,4
java,org.apache.commons.math3.ode,MismatchedEquations,MismatchedEquations,3,1,0
java,org.apache.commons.math3.ode,MainStateJacobianProvider,computeMainStateJacobian,0,1,4
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,MultistepFieldIntegrator,12,2,8
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,MultistepFieldIntegrator,9,1,8
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,getStarterIntegrator,3,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,setStarterIntegrator,3,1,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,start,13,1,3
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,initializeHighOrderDerivatives,0,1,4
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,getMinReduction,3,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,setMinReduction,3,1,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,getMaxGrowth,3,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,setMaxGrowth,3,1,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,getSafety,3,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,setSafety,3,1,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,getNSteps,3,1,0
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,rescale,16,4,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,computeStepGrowShrinkFactor,3,1,1
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,FieldNordsieckInitializer,7,1,2
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,handleStep,24,4,2
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,init,2,1,2
java,org.apache.commons.math3.ode,MultistepFieldIntegrator,InitializationCompletedMarkerException,3,1,0
java,org.apache.commons.math3.ode,FieldNordsieckInitializer,FieldNordsieckInitializer,7,1,2
java,org.apache.commons.math3.ode,FieldNordsieckInitializer,handleStep,24,4,2
java,org.apache.commons.math3.ode,FieldNordsieckInitializer,init,2,1,2
java,org.apache.commons.math3.ode,InitializationCompletedMarkerException,InitializationCompletedMarkerException,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,MultistepIntegrator,12,2,7
java,org.apache.commons.math3.ode,MultistepIntegrator,MultistepIntegrator,9,1,7
java,org.apache.commons.math3.ode,MultistepIntegrator,getStarterIntegrator,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,setStarterIntegrator,3,1,1
java,org.apache.commons.math3.ode,MultistepIntegrator,start,32,2,3
java,org.apache.commons.math3.ode,MultistepIntegrator,getDimension,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,computeDerivatives,3,1,3
java,org.apache.commons.math3.ode,MultistepIntegrator,initializeHighOrderDerivatives,0,1,4
java,org.apache.commons.math3.ode,MultistepIntegrator,getMinReduction,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,setMinReduction,3,1,1
java,org.apache.commons.math3.ode,MultistepIntegrator,getMaxGrowth,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,setMaxGrowth,3,1,1
java,org.apache.commons.math3.ode,MultistepIntegrator,getSafety,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,setSafety,3,1,1
java,org.apache.commons.math3.ode,MultistepIntegrator,getNSteps,3,1,0
java,org.apache.commons.math3.ode,MultistepIntegrator,computeStepGrowShrinkFactor,3,1,1
java,org.apache.commons.math3.ode,MultistepIntegrator,initializeHighOrderDerivatives,0,1,4
java,org.apache.commons.math3.ode,MultistepIntegrator,NordsieckInitializer,6,1,2
java,org.apache.commons.math3.ode,MultistepIntegrator,handleStep,41,6,2
java,org.apache.commons.math3.ode,MultistepIntegrator,init,2,1,3
java,org.apache.commons.math3.ode,MultistepIntegrator,InitializationCompletedMarkerException,3,1,0
java,org.apache.commons.math3.ode,NordsieckTransformer,initializeHighOrderDerivatives,0,1,4
java,org.apache.commons.math3.ode,NordsieckInitializer,NordsieckInitializer,6,1,2
java,org.apache.commons.math3.ode,NordsieckInitializer,handleStep,41,6,2
java,org.apache.commons.math3.ode,NordsieckInitializer,init,2,1,3
java,org.apache.commons.math3.ode,InitializationCompletedMarkerException,InitializationCompletedMarkerException,3,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,getName,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,addStepHandler,0,1,1
java,org.apache.commons.math3.ode,ODEIntegrator,getStepHandlers,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,clearStepHandlers,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,addEventHandler,0,1,4
java,org.apache.commons.math3.ode,ODEIntegrator,addEventHandler,0,1,5
java,org.apache.commons.math3.ode,ODEIntegrator,getEventHandlers,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,clearEventHandlers,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,getCurrentStepStart,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,getCurrentSignedStepsize,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,setMaxEvaluations,0,1,1
java,org.apache.commons.math3.ode,ODEIntegrator,getMaxEvaluations,0,1,0
java,org.apache.commons.math3.ode,ODEIntegrator,getEvaluations,0,1,0
java,org.apache.commons.math3.ode,ParameterConfiguration,ParameterConfiguration,4,1,2
java,org.apache.commons.math3.ode,ParameterConfiguration,getParameterName,3,1,0
java,org.apache.commons.math3.ode,ParameterConfiguration,getHP,3,1,0
java,org.apache.commons.math3.ode,ParameterConfiguration,setHP,3,1,1
java,org.apache.commons.math3.ode,Parameterizable,getParametersNames,0,1,0
java,org.apache.commons.math3.ode,Parameterizable,isSupported,0,1,1
java,org.apache.commons.math3.ode,ParameterizedODE,getParameter,0,1,1
java,org.apache.commons.math3.ode,ParameterizedODE,setParameter,0,1,2
java,org.apache.commons.math3.ode,ParameterizedWrapper,ParameterizedWrapper,3,1,1
java,org.apache.commons.math3.ode,ParameterizedWrapper,getDimension,3,1,0
java,org.apache.commons.math3.ode,ParameterizedWrapper,computeDerivatives,3,1,3
java,org.apache.commons.math3.ode,ParameterizedWrapper,getParametersNames,3,1,0
java,org.apache.commons.math3.ode,ParameterizedWrapper,isSupported,3,1,1
java,org.apache.commons.math3.ode,ParameterizedWrapper,getParameter,6,2,1
java,org.apache.commons.math3.ode,ParameterizedWrapper,setParameter,2,1,2
java,org.apache.commons.math3.ode,ParameterJacobianProvider,computeParameterJacobian,0,1,5
java,org.apache.commons.math3.ode,ParameterJacobianWrapper,ParameterJacobianWrapper,11,3,3
java,org.apache.commons.math3.ode,ParameterJacobianWrapper,getParametersNames,3,1,0
java,org.apache.commons.math3.ode,ParameterJacobianWrapper,isSupported,3,1,1
java,org.apache.commons.math3.ode,ParameterJacobianWrapper,computeParameterJacobian,17,3,5
java,org.apache.commons.math3.ode,SecondaryEquations,getDimension,0,1,0
java,org.apache.commons.math3.ode,SecondaryEquations,computeDerivatives,0,1,5
java,org.apache.commons.math3.ode,SecondOrderDifferentialEquations,getDimension,0,1,0
java,org.apache.commons.math3.ode,SecondOrderDifferentialEquations,computeSecondDerivatives,0,1,4
java,org.apache.commons.math3.ode,SecondOrderIntegrator,integrate,0,1,7
java,org.apache.commons.math3.ode,UnknownParameterException,UnknownParameterException,4,1,1
java,org.apache.commons.math3.ode,UnknownParameterException,getName,3,1,0
java,org.apache.commons.math3.ode.events,EventFilter,EventFilter,6,1,2
java,org.apache.commons.math3.ode.events,EventFilter,init,7,1,3
java,org.apache.commons.math3.ode.events,EventFilter,g,48,10,2
java,org.apache.commons.math3.ode.events,EventFilter,eventOccurred,3,1,3
java,org.apache.commons.math3.ode.events,EventFilter,resetState,3,1,2
java,org.apache.commons.math3.ode.events,EventHandler,init,0,1,3
java,org.apache.commons.math3.ode.events,EventHandler,g,0,1,2
java,org.apache.commons.math3.ode.events,EventHandler,eventOccurred,0,1,3
java,org.apache.commons.math3.ode.events,EventHandler,resetState,0,1,2
java,org.apache.commons.math3.ode.events,EventState,EventState,16,1,5
java,org.apache.commons.math3.ode.events,EventState,getEventHandler,3,1,0
java,org.apache.commons.math3.ode.events,EventState,setExpandable,3,1,1
java,org.apache.commons.math3.ode.events,EventState,getMaxCheckInterval,3,1,0
java,org.apache.commons.math3.ode.events,EventState,getConvergence,3,1,0
java,org.apache.commons.math3.ode.events,EventState,getMaxIterationCount,3,1,0
java,org.apache.commons.math3.ode.events,EventState,reinitializeBegin,12,2,1
java,org.apache.commons.math3.ode.events,EventState,getCompleteState,9,2,1
java,org.apache.commons.math3.ode.events,EventState,evaluateStep,82,9,1
java,org.apache.commons.math3.ode.events,EventState,value,9,1,1
java,org.apache.commons.math3.ode.events,EventState,getEventTime,3,1,0
java,org.apache.commons.math3.ode.events,EventState,stepAccepted,13,2,2
java,org.apache.commons.math3.ode.events,EventState,stop,3,1,0
java,org.apache.commons.math3.ode.events,EventState,reset,11,3,2
java,org.apache.commons.math3.ode.events,EventState,LocalMaxCountExceededException,3,1,1
java,org.apache.commons.math3.ode.events,EventState,getException,3,1,0
java,org.apache.commons.math3.ode.events,LocalMaxCountExceededException,LocalMaxCountExceededException,3,1,1
java,org.apache.commons.math3.ode.events,LocalMaxCountExceededException,getException,3,1,0
java,org.apache.commons.math3.ode.events,FieldEventHandler,init,0,1,2
java,org.apache.commons.math3.ode.events,FieldEventHandler,g,0,1,1
java,org.apache.commons.math3.ode.events,FieldEventHandler,eventOccurred,0,1,2
java,org.apache.commons.math3.ode.events,FieldEventHandler,resetState,0,1,1
java,org.apache.commons.math3.ode.events,FieldEventState,FieldEventState,15,1,5
java,org.apache.commons.math3.ode.events,FieldEventState,getEventHandler,3,1,0
